M0P1	M0P2	126.64793780435866
N32	M0P1	71.3048133366683
N162	M0P1	70.69406568729755
N101	M0P1	70.685914594098
N37	M0P1	70.60922544723144
N40	M0P1	70.60099032809376
N209	M0P1	70.5287338240887
N207	M0P1	70.39670213643694
N236	M0P1	70.35472783213481
N71	M0P1	70.00189622752077
N55	M0P1	69.43046579667134
N58	M0P1	69.29027812050481
N59	M0P1	69.28209481052181
N130	M0P1	69.23314380287775
N32	M0P2	69.13177219229692
N125	M0P1	69.10954831921117
N37	M0P2	69.10140467977908
N70	M0P1	69.09979935147567
N246	M0P1	68.97696279510274
N188	M0P1	68.95988820359526
N40	M0P2	68.95517500791175
N209	M0P2	68.94325453108468
N3	M0P2	68.9301764380507
N78	M0P1	68.86832709171722
N101	M0P2	68.85222887074633
N21	M0P1	68.83832673229108
N77	M0P1	68.82622559717856
N142	M0P1	68.8037383959745
N251	M0P1	68.7128487681166
N170	M0P1	68.70038091843344
N153	M0P1	68.64117254888697
N50	M0P1	68.62064893425122
N204	M0P1	68.587616501929
N3	M0P1	68.50559687372879
N137	M0P1	68.50546714455413
N73	M0P1	68.4885071943063
N6	M0P1	68.4587830912169
N246	M0P2	68.44404892790772
N197	M0P1	68.44243155990262
N22	M0P1	68.3505575100171
N57	M0P1	68.34908152614662
N240	M0P1	68.30471653652785
N75	M0P1	68.22086230755667
N87	M0P1	68.21870275365654
N115	M0P1	68.20811057779792
N162	M0P2	68.19582095457736
N151	M0P1	68.18377007470554
N174	M0P1	68.18322938226629
N117	M0P1	68.13280362238584
N85	M0P1	68.12123493096442
N144	M0P1	68.12119735998567
N182	M0P1	68.11493520927615
N122	M0P1	68.08759389324405
N247	M0P1	68.06903432056424
N236	M0P2	68.0409204907628
N206	M0P1	68.03355092075344
N201	M0P1	68.00694844957616
N127	M0P1	68.0011809701682
N92	M0P1	67.97982331704407
N173	M0P1	67.95023153655347
N77	M0P2	67.89337530116609
N30	M0P1	67.86197993939822
N130	M0P2	67.84907076846866
N231	M0P1	67.83237395270044
N55	M0P2	67.82088360127818
N242	M0P1	67.81535818619886
N207	M0P2	67.7647268295841
N118	M0P1	67.74865142699855
N110	M0P1	67.74480742261585
N111	M0P1	67.74084938386659
N158	M0P1	67.73908681360263
N177	M0P1	67.70139886939432
N107	M0P1	67.67774215703685
N35	M0P1	67.62381561668735
N82	M0P1	67.62281976701343
N124	M0P1	67.6041756563427
N24	M0P1	67.49845155835646
N84	M0P1	67.49520188210954
N27	M0P1	67.48751236508542
N188	M0P2	67.47873059283484
N53	M0P1	67.46206948711188
N235	M0P1	67.45197133121616
N74	M0P1	67.45085291692794
N172	M0P1	67.43352955988667
N138	M0P1	67.43032279144245
N6	M0P2	67.39958660718912
N70	M0P2	67.38154825016682
N61	M0P1	67.34340429821168
N46	M0P1	67.33897953916312
N131	M0P1	67.31406391366909
N89	M0P1	67.27339030167786
N78	M0P2	67.2627454438989
N116	M0P1	67.24674623028841
N41	M0P1	67.21119545274746
N35	M0P2	67.18365337768773
N210	M0P1	67.17242826597067
N158	M0P2	67.1536703146594
N247	M0P2	67.14901491200726
N114	M0P1	67.12920862191822
N102	M0P1	67.09529919616762
N71	M0P2	67.06406978011364
N20	M0P1	67.03630703734962
N151	M0P2	67.03300979568303
N125	M0P2	67.02324234936532
N64	M0P1	67.01033390738667
N212	M0P1	66.9859691316924
N76	M0P1	66.9815587347839
N178	M0P1	66.94486878953467
N174	M0P2	66.94234212035371
N19	M0P1	66.93918669759296
N189	M0P1	66.92446991241013
N105	M0P1	66.91058979931472
N7	M0P1	66.90743262134492
N168	M0P1	66.8858885623631
N30	M0P2	66.88341514113381
N9	M0P1	66.86725525588008
N218	M0P1	66.83188222733588
N129	M0P1	66.82363133875333
N206	M0P2	66.78599298767494
N58	M0P2	66.76748869914445
N252	M0P1	66.76102132887172
N23	M0P1	66.74947801540839
N214	M0P1	66.7446019349909
N173	M0P2	66.70571385543735
N204	M0P2	66.69687360186072
N201	M0P2	66.69585146760801
N153	M0P2	66.68872585034114
N62	M0P1	66.67804963703384
N191	M0P1	66.67552866585902
N144	M0P2	66.67061158771685
N0	M0P1	66.66624224136467
N215	M0P1	66.6484795880242
N170	M0P2	66.63154900294649
N230	M0P1	66.60497800286248
N45	M0P1	66.60009790598997
N38	M0P1	66.59406922660128
N113	M0P1	66.58341481498792
N232	M0P1	66.53902037053194
N126	M0P1	66.50489311404453
N88	M0P1	66.49702983710449
N145	M0P1	66.48628861017642
N19	M0P2	66.48311268691032
N186	M0P1	66.46690485480212
N216	M0P1	66.42442442505126
N141	M0P1	66.42371302034007
N160	M0P1	66.42115563093103
N21	M0P2	66.41116227538214
N75	M0P2	66.40767338951991
N135	M0P1	66.38276877942917
N139	M0P1	66.37407583850472
N227	M0P1	66.35882637342729
N152	M0P1	66.34141198778525
N222	M0P1	66.31973830893185
N224	M0P1	66.31498524057679
N122	M0P2	66.29985428144573
N231	M0P2	66.29896043251574
N137	M0P2	66.29100064124214
N89	M0P2	66.28520554288116
N163	M0P1	66.27428841802248
N50	M0P2	66.25144162738434
N38	M0P2	66.24825820964179
N140	M0P1	66.23480870967614
N110	M0P2	66.2259287645611
N82	M0P2	66.2045943786361
N41	M0P2	66.20351568182855
N16	M0P1	66.19730683566013
N197	M0P2	66.1673383203015
N177	M0P2	66.16384063877922
N129	M0P2	66.16218388833659
N211	M0P1	66.14902378237457
N61	M0P2	66.13798619426962
N44	M0P1	66.1075220197672
N128	M0P1	66.08742410144623
N223	M0P1	66.08312027823104
N74	M0P2	66.06537482411932
N72	M0P1	66.05487318081032
N142	M0P2	66.05155872805335
N59	M0P2	66.04745336869382
N67	M0P1	66.02749902711366
N22	M0P2	66.00943373782866
N13	M0P1	66.0048193569528
N182	M0P2	65.99130351668282
N42	M0P1	65.98671463323626
N95	M0P1	65.9862601091736
N10	M0P1	65.94802097249703
N212	M0P2	65.92643663230047
N251	M0P2	65.90730623822128
N234	M0P1	65.87934293267563
N165	M0P1	65.87153022219718
N107	M0P2	65.86922976774076
N108	M0P1	65.84335400891723
N139	M0P2	65.84329217807135
N112	M0P1	65.83460838888277
N11	M0P1	65.82782276700891
N57	M0P2	65.82405543234199
N226	M0P1	65.82338021567557
N18	M0P1	65.81942572523258
N91	M0P1	65.80248595944431
N136	M0P1	65.80036157235736
N117	M0P2	65.79956638568547
N39	M0P1	65.78545087797102
N98	M0P1	65.78373871187796
N150	M0P1	65.77739981049672
N127	M0P2	65.77460858081758
N47	M0P1	65.77209863244207
N14	M0P1	65.76477711769985
N180	M0P1	65.74947471199994
N85	M0P2	65.73633592428814
N240	M0P2	65.72628316015471
N36	M0P1	65.72428748632956
N124	M0P2	65.70810376057489
N119	M0P1	65.70092249958543
N2	M0P1	65.69466651461698
N219	M0P1	65.69367617779062
N189	M0P2	65.67646344436798
N94	M0P1	65.6481313680124
N80	M0P1	65.61350776912423
N253	M0P1	65.59942213179602
N187	M0P1	65.59886726694276
N235	M0P2	65.59008029207831
N185	M0P1	65.58840291148135
N115	M0P2	65.57961369460827
N196	M0P1	65.57576074724784
N146	M0P1	65.56177080240741
N208	M0P1	65.55866311085992
N242	M0P2	65.54608392257069
N84	M0P2	65.5365074698675
N243	M0P1	65.51055166325386
N138	M0P2	65.50717871523375
N9	M0P2	65.50051179338516
N168	M0P2	65.47211612162937
N27	M0P2	65.47000426833984
N0	M0P2	65.46880879344826
N34	M0P1	65.42918104334967
N31	M0P1	65.40384777346299
N199	M0P1	65.40384750990506
N51	M0P1	65.39755459467415
N73	M0P2	65.37164047633269
N194	M0P1	65.37120067884098
N210	M0P2	65.37071529329114
N20	M0P2	65.36408576132817
N200	M0P1	65.35122852763743
N69	M0P1	65.34831116345595
N131	M0P2	65.33352464056225
N14	M0P2	65.32754565840878
N237	M0P1	65.32075114582369
N52	M0P1	65.31936190607667
N26	M0P1	65.29870870512241
N126	M0P2	65.2854080071811
N7	M0P2	65.28419135454169
N24	M0P2	65.27180717101874
N87	M0P2	65.26297036961478
N215	M0P2	65.24446844722843
N63	M0P1	65.24266953963888
N132	M0P1	65.23078882059781
N156	M0P1	65.20611468765128
N154	M0P1	65.19724343754933
N157	M0P1	65.18647667596088
N66	M0P1	65.18251390116347
N92	M0P2	65.17807871094556
N193	M0P1	65.16702560673002
N118	M0P2	65.12447666181833
N248	M0P1	65.11420659150463
N232	M0P2	65.0972701087885
N250	M0P1	65.08511923375772
N245	M0P1	65.08440945867187
N241	M0P1	65.0700069071936
N93	M0P1	65.02951468778701
N76	M0P2	65.02739348426985
N116	M0P2	65.02385631857032
N220	M0P1	65.01832743560226
N72	M0P2	65.01536259103341
N13	M0P2	65.00320875005855
N252	M0P2	64.9951735700306
N83	M0P1	64.96831786559778
N216	M0P2	64.94947996288101
N172	M0P2	64.92519496686873
N94	M0P2	64.92026998281654
N53	M0P2	64.91454586507461
N88	M0P2	64.9124046346551
N8	M0P1	64.90155329123081
N191	M0P2	64.89073882180674
N46	M0P2	64.8850487124364
N103	M0P1	64.85932539198257
N176	M0P1	64.85441092404926
N195	M0P1	64.84713717835257
N111	M0P2	64.84437452455313
N68	M0P1	64.83724960190557
N141	M0P2	64.83040239494585
N185	M0P2	64.8303066107901
N113	M0P2	64.82494589347334
N179	M0P1	64.82188728668189
N223	M0P2	64.81393467662838
N203	M0P1	64.78872769993177
N99	M0P1	64.78330025221658
N183	M0P1	64.7711411517048
N105	M0P2	64.73049960953426
N5	M0P1	64.72078686089662
N195	M0P2	64.71477959289041
N214	M0P2	64.70854604602482
N221	M0P1	64.6892451345484
N166	M0P1	64.67279176280135
N229	M0P1	64.6647631325468
N225	M0P1	64.66432074260865
N100	M0P1	64.6634554452321
N44	M0P2	64.6578378490085
N64	M0P2	64.63989869911529
N128	M0P2	64.62060543164989
N222	M0P2	64.61982956562497
N136	M0P2	64.6066651109868
N184	M0P1	64.60341095074546
N62	M0P2	64.60334777591925
N15	M0P1	64.59255206885427
N198	M0P1	64.58708459367335
N12	M0P1	64.58682027316536
N194	M0P2	64.57652049777971
N48	M0P1	64.57333061837562
N97	M0P1	64.5727760376758
N164	M0P1	64.55909874050849
N114	M0P2	64.53081119364651
N244	M0P1	64.5171339603221
N152	M0P2	64.49307491724903
N227	M0P2	64.48007595617673
N36	M0P2	64.45268039376242
N95	M0P2	64.44093934704142
N161	M0P1	64.43479572379147
N11	M0P2	64.42118448851397
N208	M0P2	64.41224106591835
N80	M0P2	64.40286074050073
N120	M0P1	64.40256248416335
N67	M0P2	64.38187273491349
N56	M0P1	64.36057878040447
N48	M0P2	64.35809064424393
N149	M0P1	64.34587468620157
N218	M0P2	64.3418059749747
N159	M0P1	64.3391711080294
N187	M0P2	64.32312554009877
N2	M0P2	64.31912871781242
N54	M0P1	64.28676162959891
N148	M0P1	64.27245354112529
N51	M0P2	64.25701110031514
N253	M0P2	64.21699814280146
N190	M0P1	64.21631617250387
N167	M0P1	64.13869367950974
N93	M0P2	64.12964850567732
N154	M0P2	64.10587402484089
N18	M0P2	64.09035214943287
N178	M0P2	64.09001328269369
N244	M0P2	64.07707326947639
N180	M0P2	64.07525429962698
N23	M0P2	64.0714711612527
N102	M0P2	64.0625407491898
N143	M0P1	64.05915674952848
N248	M0P2	64.03116487410443
N134	M0P1	64.02747384672693
N239	M0P1	64.01934575833337
N8	M0P2	64.01084320177324
N230	M0P2	63.979875671131595
N29	M0P1	63.96270852252928
N52	M0P2	63.956294900912326
N5	M0P2	63.954212571377866
N211	M0P2	63.93950444603979
N49	M0P1	63.93521867612617
N10	M0P2	63.92461012192871
N160	M0P2	63.9226810955297
N98	M0P2	63.89441065960273
N60	M0P1	63.88522239656595
N43	M0P1	63.88047983200522
N234	M0P2	63.87734193456663
N96	M0P1	63.8771353047232
N203	M0P2	63.873462252253375
N25	M0P1	63.87026381370379
N47	M0P2	63.867956380170654
N245	M0P2	63.86744640814868
N145	M0P2	63.86122229618195
N225	M0P2	63.86002041390657
N26	M0P2	63.85069318886235
N224	M0P2	63.84852911847702
N28	M0P1	63.848261556369835
N249	M0P1	63.847968899244734
N1	M0P1	63.827383282012306
N163	M0P2	63.818658390231576
N140	M0P2	63.81631274182291
N226	M0P2	63.816014939468005
N165	M0P2	63.80611737057916
N219	M0P2	63.78217873098038
N45	M0P2	63.753220442085876
N17	M0P1	63.741724785155384
N63	M0P2	63.738334005942306
N119	M0P2	63.72683746118855
N133	M0P1	63.72223004535772
N229	M0P2	63.71895863740065
N205	M0P1	63.71848158228386
N33	M0P1	63.708887958746345
N31	M0P2	63.69677485086686
N146	M0P2	63.65280896431068
N250	M0P2	63.65065748056804
N83	M0P2	63.63364118231402
N56	M0P2	63.6335181482209
N155	M0P1	63.63350354180875
N106	M0P2	63.627572632134616
N169	M0P1	63.621623554237885
N193	M0P2	63.60768212484254
N135	M0P2	63.60598034135546
N183	M0P2	63.591095486593986
N16	M0P2	63.5899491191376
N186	M0P2	63.572708973479166
N106	M0P1	63.56959374177859
N200	M0P2	63.543429625729914
N217	M0P1	63.53067622955132
N42	M0P2	63.53061580373833
N112	M0P2	63.52445511805854
N238	M0P1	63.508657041267725
N100	M0P2	63.501704825946945
N213	M0P1	63.48915413551731
N81	M0P1	63.46642643073574
N39	M0P2	63.46323817888333
N150	M0P2	63.454986448647105
N132	M0P2	63.43237219117873
N121	M0P1	63.42518697495689
N1	M0P2	63.420958491173224
N221	M0P2	63.41521015725448
N156	M0P2	63.3901411339757
N243	M0P2	63.38703943827568
N167	M0P2	63.3624650553611
N148	M0P2	63.35589797861758
N15	M0P2	63.35299177874549
N196	M0P2	63.346581604055245
N202	M0P1	63.33458786565461
N69	M0P2	63.28360448007879
N164	M0P2	63.25469743920985
N241	M0P2	63.25053030449271
N28	M0P2	63.21798045720789
N91	M0P2	63.21610287143267
N149	M0P2	63.199476625435636
N34	M0P2	63.191767827098374
N79	M0P1	63.17492554421551
N96	M0P2	63.17312390602092
N66	M0P2	63.114940562431
N12	M0P2	63.0943732176529
N233	M0P1	63.087633255404114
N79	M0P2	63.069049474364874
N4	M0P1	63.0421076952116
N198	M0P2	63.041084184049396
N192	M0P1	63.037744072120404
N155	M0P2	63.03760221100674
N60	M0P2	63.021252421312965
N249	M0P2	62.994159315327124
N86	M0P1	62.987962414481444
N217	M0P2	62.96118993504206
N99	M0P2	62.942751582661
N108	M0P2	62.915455457245116
N171	M0P1	62.883274698251626
N239	M0P2	62.87486996499837
N49	M0P2	62.83734320136318
N199	M0P2	62.826770921278694
N159	M0P2	62.76753907564489
N213	M0P2	62.74164755259699
N33	M0P2	62.72884251012147
N143	M0P2	62.70062056792085
N123	M0P1	62.68530018829915
N104	M0P1	62.653201422595885
N109	M0P1	62.64236323082878
N237	M0P2	62.61154248909554
N181	M0P1	62.60115484427661
N133	M0P2	62.60106368923152
N90	M0P1	62.59214056422206
N157	M0P2	62.58252211713261
N184	M0P2	62.566822851789766
N161	M0P2	62.53785010044521
N169	M0P2	62.52493843062257
N228	M0P1	62.51894459586765
N54	M0P2	62.50370027763711
N190	M0P2	62.46347580036672
N17	M0P2	62.44163268349075
N176	M0P2	62.39595303694932
N134	M0P2	62.38457916205516
N97	M0P2	62.3437409161852
N147	M0P1	62.33273528806603
N166	M0P2	62.32877947525412
N81	M0P2	62.31724742894585
N103	M0P2	62.260252342151944
N25	M0P2	62.23266916263674
N68	M0P2	62.141500308373
N29	M0P2	62.122813937930914
N220	M0P2	62.11534747448604
N175	M0P1	62.109765036875615
N65	M0P1	62.08538861239049
N86	M0P2	62.0322202663956
N4	M0P2	62.01726175458316
N181	M0P2	61.893905602410086
N179	M0P2	61.89140824714195
