      0	      0	      2	-3388.298293	-3581.133063	5179.503320	-1.#IND00
      1	      0	      6	-3388.298293	-446.065083	654.222004	-104.301568
      2	      0	      9	-3388.298293	-258.382019	391.776344	0.266898
      3	      0	     11	-3388.298293	-1514.723258	2206.937713	149.902708
      4	      0	     13	-3388.298293	-4210.765201	6084.094169	37.093091
      5	      0	     18	-3388.298293	-5619.617112	8092.567181	0.099843
      6	      0	     24	-3388.298293	-6257.557959	9110.536885	-128.755132
      7	      0	     26	-3388.298293	-540.598066	838.193414	39.512238
      8	      0	     27	-3388.298293	-9027.054230	12960.945059	-1.#IND00
      9	      0	     30	-3388.298293	-5682.139298	8237.665410	-28.461778
     10	      0	     34	-3388.298293	-13709.235174	19773.829009	-1.#IND00
     11	      0	     37	-3388.298293	-6054.286499	8757.831724	-1.#IND00
     12	      0	     38	-3388.298293	-16551.303679	23602.464532	-1.#IND00
     13	      0	     47	-3388.298293	-3884.103643	5633.194538	-1.#IND00
     14	      0	     49	-3388.298293	-9722.604820	14004.359485	125.388368
     15	      0	     51	-3388.298293	-2892.713653	4199.432960	31.611870
     16	      0	     54	-3388.298293	-1561.101408	2304.884491	-1.#IND00
     17	      0	     56	-3388.298293	-6857.775662	9881.897447	191.440415
     18	      0	     58	-3388.298293	-1029.918994	1601.496313	-252.131136
     19	      0	     59	-3388.298293	-1152.984999	1740.554797	-1.#IND00
     20	      0	     63	-3388.298293	-1217.020385	1768.306838	-35.657498
     21	      0	     65	-3388.298293	-190.858395	323.702486	24.792019
     22	      0	     66	-3388.298293	-3443.740359	5008.060153	-1.#IND00
     23	      0	     68	-3388.298293	-7422.148933	10701.721947	31.999853
     24	      0	     73	-3388.298293	-914.241763	1347.114113	-1.#IND00
     25	      0	     74	-3388.298293	-344.027664	522.805943	-1.#IND00
     26	      0	     75	-3388.298293	-2910.087360	4230.900877	-1.#IND00
     27	      0	     77	-3388.298293	-9751.229627	13983.102481	-1.#IND00
     28	      0	     81	-3388.298293	-2073.058700	3045.915304	-1.#IND00
     29	      0	     83	-3388.298293	-1221.711871	1769.650366	15.665183
     30	      0	     86	-3388.298293	-4413.588912	6347.674442	-1.#IND00
     31	      0	     89	-3388.298293	-524.776028	772.174894	-47.521306
     32	      0	     93	-3388.298293	-11139.563040	16013.435409	-1.#IND00
     33	      0	     95	-3388.298293	-25142.036076	35626.668708	492.104348
     34	      0	    101	-3388.298293	-3398.939348	4923.795002	-52.076970
     35	      0	    103	-3388.298293	-6933.042037	10170.135860	-1.#IND00
     36	      0	    106	-3388.298293	-81.514101	266.731315	10.210360
     37	      0	    107	-3388.298293	-1379.310073	2029.455290	-3.752350
     38	      0	    109	-3388.298293	-1384.303828	2080.075961	68.534206
     39	      0	    111	-3388.298293	-2631.265240	3808.457248	43.341068
     40	      0	    113	-3388.298293	-23.589983	124.137538	13.315982
     41	      0	    114	-3388.298293	-1017.253802	1482.591346	28.851289
     42	      0	    116	-3388.298293	-565.665624	821.098175	-65.966421
     43	      0	    120	-3388.298293	-1039.385355	1569.511993	439.827594
     44	      0	    122	-3388.298293	-1616.634039	2421.234667	9.627842
     45	      0	    127	-3388.298293	-560.731112	849.402522	-27.518011
     46	      0	    134	-3388.298293	-3543.890414	5105.314416	-66.890027
     47	      0	    141	-3388.298293	-664.442138	1011.490312	-2.015562
     48	      0	    147	-3388.298293	-0.713799	62.268838	1.802260
     49	      0	    148	-3388.298293	-2592.059406	3740.093067	62.839782
     50	      0	    150	-3388.298293	0.870609	101.817292	38.983025
     51	      0	    153	-3388.298293	-1073.393544	1566.438861	-1.642159
     52	      0	    156	-3388.298293	-114.509233	219.735768	13.726336
     53	      0	    159	-3388.298293	-4248.406959	6227.641682	144.267173
     54	      0	    160	-3388.298293	-6425.310565	9246.388672	-1.#IND00
     55	      0	    164	-3388.298293	-618.158550	923.019340	-1.#IND00
     56	      0	    165	-3388.298293	-2114.100236	3052.856139	-1.474415
     57	      0	    167	-3388.298293	-2833.417842	4165.910089	-24.453489
     58	      0	    169	-3388.298293	-10336.924012	14834.608379	-1.#IND00
     59	      0	    173	-3388.298293	-1775.828150	2569.154796	-101.952367
     60	      0	    175	-3388.298293	-300.673031	464.351963	-1.#IND00
     61	      0	    176	-3388.298293	-3930.848881	5736.726553	-1.#IND00
     62	      0	    179	-3388.298293	-4059.179780	5847.963410	-1.#IND00
     63	      0	    180	-3388.298293	-36067.201044	50707.362097	-1.#IND00
     64	      0	    182	-3388.298293	-5177.476062	7468.134388	-18.137395
     65	      0	    186	-3388.298293	-2023.230807	3008.827379	2.825769
     66	      0	    189	-3388.298293	-5365.679599	7824.486101	-1.#IND00
     67	      0	    193	-3388.298293	-526.666944	840.690888	-1.#IND00
     68	      0	    195	-3388.298293	-3902.606273	5725.356247	-1.#IND00
     69	      0	    197	-3388.298293	-20.331320	109.946213	-117.285993
     70	      0	    201	-3388.298293	-348.089434	611.090211	36.730059
     71	      0	    207	-3388.298293	-13450.039038	19210.181481	12.467593
     72	      0	    209	-3388.298293	-3354.050590	4870.950540	-1.#IND00
     73	      0	    212	-3388.298293	-877.598817	1282.058946	-19.355609
     74	      0	    213	-3388.298293	-618.550443	962.749070	10.244841
     75	      0	    218	-3388.298293	-4937.430238	7126.550292	-29.356649
     76	      0	    220	-3388.298293	-6672.529889	9609.723013	-288.585868
