      0	      0	      1	-2599.413280	-10067.177447	14486.870454	199.985320
      1	      0	      3	-2599.413280	-3460.782238	5194.423489	-1.#IND00
      2	      0	      5	-2599.413280	-195.993757	293.386123	-77.310605
      3	      0	     10	-2599.413280	-4632.113264	6787.536492	-1.#IND00
      4	      0	     16	-2599.413280	-2107.175198	3076.340597	-1.#IND00
      5	      0	     19	-2599.413280	-1137.567467	1672.126701	17.774428
      6	      0	     21	-2599.413280	-2659.241253	3940.706648	-1.#IND00
      7	      0	     24	-2599.413280	-13877.280527	19904.624497	-1.#IND00
      8	      0	     26	-2599.413280	-887.263830	1375.478454	-1.#IND00
      9	      0	     28	-2599.413280	-6948.535452	10100.139062	-45.022796
     10	      0	     33	-2599.413280	-675.368884	979.221356	-1.#IND00
     11	      0	     39	-2599.413280	-10025.963793	14423.935645	-1.#IND00
     12	      0	     41	-2599.413280	-17548.110105	25092.275657	-1.#IND00
     13	      0	     43	-2599.413280	-1680.608031	2440.191697	314.007093
     14	      0	     44	-2599.413280	-223.045675	340.898361	-1.#IND00
     15	      0	     47	-2599.413280	-27694.486960	39294.685316	-1.#IND00
     16	      0	     49	-2599.413280	-3111.793175	4517.268356	-1.#IND00
     17	      0	     52	-2599.413280	-22836.097623	32576.600842	-1.#IND00
     18	      0	     55	-2599.413280	-4172.721912	6064.341231	-49.422870
     19	      0	     59	-2599.413280	-7689.341076	11093.677876	-1.#IND00
     20	      0	     61	-2599.413280	-4366.163162	6393.526089	-1.#IND00
     21	      0	     63	-2599.413280	-2985.853649	4340.548169	153.722767
     22	      0	     68	-2599.413280	-3423.243814	5007.217859	-131.524050
     23	      0	     72	-2599.413280	-1322.993817	2014.276924	-1.#IND00
     24	      0	     78	-2599.413280	-1512.312260	2209.301779	-1.#IND00
     25	      0	     82	-2599.413280	-10708.910315	15610.187050	75.795670
     26	      0	     84	-2599.413280	-18954.540424	27057.147649	-1.#IND00
     27	      0	     87	-2599.413280	-3683.935101	5339.206564	-1.#IND00
     28	      0	     94	-2599.413280	-1791.363722	2605.873103	40.680073
     29	      0	     97	-2599.413280	-7223.548519	10454.456259	-1.#IND00
     30	      0	     99	-2599.413280	-1550.521360	2300.689147	-1.#IND00
     31	      0	    102	-2599.413280	-1259.523530	1863.304929	138.140749
     32	      0	    105	-2599.413280	-254.506770	397.980081	-38.723788
     33	      0	    107	-2599.413280	-610.837864	929.973672	-142.172404
     34	      0	    109	-2599.413280	-2968.391734	4294.805013	-1.#IND00
     35	      0	    110	-2599.413280	-4751.720521	6877.647063	-1.#IND00
     36	      0	    116	-2599.413280	-2544.250985	3697.907063	-507.633265
     37	      0	    118	-2599.413280	-337.000790	542.285107	-1.#IND00
     38	      0	    121	-2599.413280	-589.069107	860.413536	-1.#IND00
     39	      0	    123	-2599.413280	-3571.624066	5232.017186	-1.#IND00
     40	      0	    126	-2599.413280	-14776.436140	21239.515554	-1.#IND00
     41	      0	    130	-2599.413280	-1838.827771	2698.615275	-1.#IND00
     42	      0	    133	-2599.413280	-6773.651374	9848.613198	-1.#IND00
     43	      0	    135	-2599.413280	-1769.684576	2609.062436	-1.#IND00
     44	      0	    139	-2599.413280	-194.668173	285.921430	-1.#IND00
     45	      0	    140	-2599.413280	-5388.998277	7794.058738	-1.#IND00
     46	      0	    142	-2599.413280	-1179.818439	1743.314999	-32.638041
     47	      0	    147	-2599.413280	-2196.237951	3226.190277	-1.#IND00
     48	      0	    148	-2599.413280	-140.670243	228.118527	-1.#IND00
     49	      0	    150	-2599.413280	-4717.437432	6850.200451	-1.#IND00
     50	      0	    154	-2599.413280	-266.683080	423.631395	19.390055
