M0P1	M0P2	172.64432856153326
N23	M0P2	107.11802154500947
N185	M0P2	106.6124348994872
N217	M0P2	105.71484691115074
N136	M0P2	105.50233677612596
N191	M0P2	105.45479618939316
N8	M0P2	105.22254030870863
N151	M0P2	104.91267325500121
N69	M0P2	104.86905506338553
N183	M0P2	104.76533522261343
N5	M0P2	104.46113804644301
N25	M0P2	104.38466861008237
N70	M0P2	104.34848263311687
N121	M0P2	104.33732264612081
N160	M0P2	104.27493295059867
N88	M0P2	104.11425358664746
N34	M0P2	103.91647773463956
N17	M0P2	103.59263795495826
N43	M0P2	103.59098634695874
N60	M0P2	103.44434648997594
N139	M0P2	103.33346582545528
N0	M0P2	103.22951549179015
N188	M0P2	103.12410330958119
N2	M0P2	102.95328231956137
N203	M0P2	102.9530285952842
N241	M0P2	102.75916142884853
N26	M0P2	102.67873120901095
N167	M0P2	102.62675526625571
N117	M0P2	102.56774433158898
N39	M0P2	102.56154576020526
N66	M0P2	102.4980743668657
N192	M0P2	102.4560288041339
N153	M0P2	102.41155923578299
N105	M0P2	102.41134718073044
N183	M0P1	102.26904988665774
N210	M0P2	102.20747367009426
N215	M0P2	102.06678121868208
N67	M0P2	101.96900817343237
N230	M0P2	101.95941169339676
N77	M0P2	101.91305490961167
N95	M0P2	101.73694759931277
N23	M0P1	101.65166807165951
N111	M0P2	101.64943857752405
N59	M0P2	101.60762046704804
N185	M0P1	101.5488229868497
N217	M0P1	101.5093452934234
N68	M0P2	101.49442241091492
N55	M0P2	101.45068756992441
N58	M0P2	101.35936137015187
N82	M0P2	101.3371970981625
N96	M0P2	101.2412057637357
N201	M0P2	101.20724069863536
N139	M0P1	101.19626444840105
N25	M0P1	101.19510441953025
N226	M0P2	101.12531401587512
N138	M0P2	101.10094447312622
N12	M0P2	101.01040499561532
N14	M0P2	100.9981152134078
N176	M0P2	100.87533860356234
N225	M0P2	100.84939786888754
N61	M0P2	100.83218682521874
N191	M0P1	100.73237310731201
N116	M0P2	100.72208589636466
N165	M0P2	100.64222677346152
N199	M0P2	100.5812553521846
N220	M0P2	100.56074920873834
N136	M0P1	100.53312253547483
N43	M0P1	100.51753515404562
N142	M0P2	100.49190078318315
N152	M0P2	100.42302969032062
N32	M0P2	100.37013264359302
N169	M0P2	100.32694397273917
N130	M0P2	100.31046566275654
N79	M0P2	100.26163090562295
N88	M0P1	100.25491249594779
N6	M0P2	100.23329081590964
N107	M0P2	100.21231977885509
N125	M0P2	100.19147821016122
N52	M0P2	100.17833059038276
N117	M0P1	100.0000520607573
N150	M0P2	99.9777925004546
N160	M0P1	99.96756291866768
N90	M0P2	99.90129628266186
N167	M0P1	99.87377432984067
N151	M0P1	99.86587347241584
N8	M0P1	99.84148680314684
N2	M0P1	99.83043515186455
N0	M0P1	99.78994147240883
N164	M0P2	99.76162024780388
N118	M0P2	99.74584612748913
N77	M0P1	99.73591462605873
N70	M0P1	99.71459697292812
N62	M0P2	99.6057914791254
N102	M0P2	99.59892138757459
N69	M0P1	99.57906218850985
N237	M0P2	99.5654594462776
N233	M0P2	99.54556966916607
N66	M0P1	99.53637072548736
N215	M0P1	99.49120727363334
N17	M0P1	99.47548751538852
N173	M0P2	99.46693236681494
N241	M0P1	99.38594203846878
N33	M0P2	99.38256424151587
N6	M0P1	99.36438617375097
N135	M0P2	99.35691641841731
N42	M0P2	99.34559865472147
N1	M0P2	99.31499460119267
N156	M0P2	99.3119751070135
N34	M0P1	99.29183536043274
N29	M0P2	99.2606146942071
N121	M0P1	99.14955919256317
N100	M0P2	99.089608170043
N171	M0P2	99.06769870391327
N98	M0P2	99.06572195368972
N176	M0P1	99.05481443840836
N120	M0P2	98.95847175920244
N188	M0P1	98.94291114820226
N143	M0P2	98.91954602051737
N76	M0P2	98.91269321913023
N78	M0P2	98.85206930132154
N155	M0P2	98.78384289699716
N226	M0P1	98.75691738829482
N36	M0P2	98.70445858682251
