N8	0.502692
N151	0.502176
N173	0.501848
N83	0.501818
N239	0.501742
N163	0.501692
N171	0.501656
N201	0.501644
N205	0.501644
N243	0.501606
N57	0.501558
N33	0.501538
N9	0.501518
N204	0.50149
N153	0.501482
N188	0.50144804
N28	0.501436
N73	0.501418
N89	0.50141
N58	0.50138
N68	0.50134397
N14	0.50132203
N198	0.501288
N228	0.501288
N240	0.50123596
N241	0.501224
N231	0.50120604
N69	0.501204
N127	0.50117004
N87	0.501156
N210	0.501142
N46	0.50114
N100	0.50113
N144	0.501082
N248	0.501082
N209	0.501068
N115	0.501064
N62	0.501056
N183	0.501042
N222	0.501028
N82	0.50101995
N146	0.50101197
N216	0.50101197
N219	0.500998
N22	0.500976
N96	0.500964
N195	0.500962
N200	0.50095797
N12	0.500956
N59	0.500944
N24	0.500942
N233	0.50093603
N149	0.500932
N49	0.500926
N179	0.500908
N145	0.500904
N32	0.500902
N245	0.500902
N13	0.50090003
N6	0.500898
N176	0.50089
N253	0.50089
N48	0.500888
N242	0.500882
N23	0.500876
N88	0.500876
N114	0.500874
N25	0.500872
N3	0.500868
N168	0.500848
N169	0.50084597
N50	0.500842
N187	0.500842
N134	0.500836
N38	0.50083
N39	0.500828
N72	0.50082797
N61	0.500824
N225	0.50082
N139	0.500818
N84	0.50081396
N44	0.50081
N93	0.50081
N178	0.500808
N159	0.500804
N249	0.500804
N30	0.500794
N79	0.500794
N42	0.500792
N190	0.500782
N119	0.50078
N0	0.50077796
N193	0.500776
N76	0.500772
N170	0.50077
N75	0.50076
N26	0.500754
N226	0.500754
N120	0.500734
N174	0.50073
N66	0.500726
N203	0.500724
N223	0.500718
N252	0.500716
N135	0.50071
N1	0.500708
N123	0.500702
N206	0.50069404
N36	0.500692
N107	0.500684
N224	0.500678
N85	0.500672
N129	0.50066996
N167	0.500666
N184	0.50066
N77	0.500656
N5	0.50064397
N140	0.50064
N19	0.500638
N92	0.500638
N102	0.500638
N218	0.500638
N40	0.500636
N165	0.50063396
N110	0.500604
N55	0.500588
N29	0.500584
N182	0.500574
N197	0.50056
N95	0.500554
N63	0.50055397
N212	0.50055397
N16	0.50055003
N138	0.500546
N181	0.500546
N196	0.500546
N215	0.50054
N98	0.500538
N41	0.500526
N177	0.500522
N97	0.50051403
N227	0.500512
N60	0.50051
N172	0.50049204
N185	0.500484
N54	0.500482
N4	0.500478
N199	0.500478
N37	0.500476
N137	0.500476
N67	0.500474
N131	0.50047004
N128	0.50046
N116	0.500438
N186	0.500438
N236	0.500438
N108	0.500436
N161	0.500434
N117	0.50042796
N31	0.500422
N160	0.500422
N124	0.500418
N99	0.500412
N189	0.500408
N90	0.500406
N121	0.500406
N118	0.500404
N192	0.500394
N74	0.500392
N147	0.50039
N250	0.50039
N207	0.500382
N238	0.50038
N27	0.500378
N143	0.500378
N7	0.500376
N152	0.50037
N155	0.50037
N208	0.500358
N52	0.500342
N244	0.500332
N251	0.50032604
N21	0.50032
N64	0.50032
N234	0.50032
N141	0.500318
N150	0.500312
N214	0.500306
N109	0.500304
N229	0.500304
N18	0.500302
N132	0.5003
N45	0.500298
M0P1	0.500298
N51	0.500296
N237	0.50029004
N122	0.50029
N94	0.500284
N86	0.50027996
N43	0.500276
N103	0.500276
N191	0.500276
N17	0.500274
N133	0.500274
N230	0.50027204
N112	0.500268
N81	0.500264
N202	0.50025797
N157	0.500256
N180	0.500256
N247	0.500252
N47	0.50025
N166	0.50025
N113	0.500248
N211	0.500246
N148	0.500236
N142	0.50023
N125	0.500226
N101	0.500224
N106	0.50022
N130	0.500216
N213	0.500216
N246	0.500212
N235	0.50021
N35	0.500206
M0P2	0.50020003
N80	0.5002
N111	0.5002
N78	0.500188
N10	0.500186
N105	0.500166
N20	0.50016
N158	0.500152
N15	0.500146
N91	0.50014
N221	0.50014
N53	0.500138
N162	0.500126
N70	0.500122
N175	0.50012
N65	0.500118
N217	0.50011396
N136	0.50011003
N194	0.500108
N2	0.500102
N232	0.500098
N56	0.500096
N164	0.500086
N220	0.500084
N34	0.500082
N126	0.50007
N11	0.500062
N104	0.500062
N156	0.500054
N71	0.50004
N154	0.50003
