M0P1	0.536866
M0P2	0.53656
N103	0.502174
N96	0.50202
N18	0.502018
N202	0.501966
N209	0.501886
N122	0.50185
N97	0.501698
N41	0.501672
N59	0.501646
N144	0.501564
N77	0.501542
N133	0.501524
N73	0.501518
N86	0.50150204
N23	0.50148404
N21	0.50145
N2	0.501442
N179	0.501404
N240	0.501374
N106	0.501288
N118	0.501276
N191	0.501274
N115	0.501256
N249	0.501236
N229	0.501224
N143	0.501214
N142	0.50120604
N3	0.501192
N55	0.50119
N38	0.501186
N128	0.501184
N37	0.501166
N51	0.501154
N161	0.501148
N98	0.50114596
N47	0.50114
N218	0.50113404
N189	0.501126
N28	0.501114
N192	0.501108
N10	0.5011
N66	0.501086
N156	0.501086
N160	0.501086
N4	0.50108397
N87	0.501068
N15	0.50106
N108	0.50106
N75	0.501056
N159	0.501052
N50	0.50104797
N193	0.501038
N216	0.501022
N182	0.50101995
N131	0.501008
N221	0.501006
N125	0.500992
N185	0.50098
N248	0.500974
N91	0.50097
N205	0.500968
N117	0.500966
N5	0.50095403
N68	0.500952
N124	0.500948
N94	0.500942
N137	0.500932
N223	0.500926
N113	0.50092
N72	0.500916
N63	0.500912
N225	0.500906
N82	0.50090003
N116	0.500896
N79	0.500888
N197	0.500888
N217	0.500888
N52	0.500884
N69	0.500866
N46	0.500858
N214	0.500854
N17	0.500836
N29	0.500832
N7	0.500828
N25	0.500826
N0	0.500824
N148	0.500824
N219	0.500818
N65	0.500812
N13	0.50080997
N171	0.500808
N175	0.500798
N210	0.500798
N88	0.500794
N39	0.500792
N141	0.500788
N33	0.500782
N136	0.500776
N235	0.500776
N177	0.500774
N67	0.500746
N213	0.50074
N178	0.500738
N42	0.500728
N188	0.500714
N56	0.50071
N60	0.50071
N1	0.500706
N101	0.500692
N151	0.500682
N237	0.500682
N252	0.500676
N114	0.500674
N120	0.500674
N140	0.50067
N167	0.500668
N204	0.500666
N109	0.50066197
N112	0.500654
N241	0.50065
N45	0.500648
N224	0.500648
N70	0.500642
N24	0.50063
N130	0.500628
N170	0.50062597
N203	0.50062597
N135	0.50062
N169	0.50062
N158	0.50060797
N62	0.5006
N74	0.5006
N22	0.500598
N76	0.500596
N104	0.500596
N206	0.500594
N14	0.500578
N253	0.500578
N85	0.50056803
N99	0.50056803
N174	0.500566
N215	0.500566
N236	0.500566
N164	0.500558
N126	0.500556
N165	0.500552
N247	0.50055003
N196	0.500548
N146	0.500546
N123	0.50054
N83	0.500538
N172	0.500536
N220	0.50053
N127	0.500522
N36	0.50051796
N244	0.50051796
N195	0.500516
N71	0.500512
N27	0.50051
N44	0.50051
N180	0.50049996
N40	0.500498
N80	0.50049603
N246	0.50048804
N176	0.500488
N110	0.500486
N222	0.50048
N92	0.500474
N150	0.500448
N183	0.50044596
N187	0.500442
N16	0.50044
N84	0.500438
N194	0.500436
N121	0.500432
N90	0.50043
N208	0.500426
N242	0.500426
N231	0.500424
N227	0.50042
N230	0.50042
N155	0.500402
N54	0.500382
N228	0.500376
N238	0.500376
N58	0.500372
N102	0.500368
N233	0.50036603
N48	0.500356
N119	0.500352
N190	0.500352
N157	0.500348
N134	0.500344
N95	0.500338
N239	0.500338
N64	0.50033605
N26	0.50033
N154	0.500322
N111	0.500306
N11	0.500304
N162	0.500292
N100	0.50029004
N152	0.500288
N57	0.500286
N207	0.500286
N93	0.500282
N53	0.50027996
N20	0.50027597
N198	0.50027597
N211	0.500274
N31	0.50027
N139	0.50027
N163	0.500268
N105	0.500264
N149	0.50025797
N132	0.50025403
N199	0.500248
N166	0.50023997
N89	0.500236
N43	0.500232
N226	0.500228
N250	0.500228
N138	0.500224
N212	0.50022197
N81	0.50022
N200	0.50022
N147	0.500216
N184	0.500214
N61	0.50020003
N30	0.5002
N153	0.500188
N243	0.50018203
N8	0.500182
N78	0.50018
N34	0.500176
N181	0.500174
N129	0.500154
N145	0.500152
N245	0.50013
N6	0.500126
N49	0.500126
N186	0.500124
N12	0.50012
N32	0.500118
N19	0.50011
N173	0.500104
N9	0.500102
N232	0.500094
N251	0.500086
N168	0.50007
N107	0.500064
N234	0.50005996
N35	0.50004
N201	0.50003
